percentage,quantifier,Answer.bonus,trial,utterance,utterance_label,color,Answer.condition,block,label,clicked,type,position,Answer.time_in_minutes,block_trial,init_images,workerid
60,some,183,29, The machine dispensed some of the orange ones.,color,orange,some,4,target,0,25_60_2,1,18.031666666666666,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
25,some,183,29, The machine dispensed some of the orange ones.,color,blue,some,4,competitor,1,25_60_2,2,18.031666666666666,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
90,none,183,30, The machine dispensed none of the,quantifier,orange,some,4,competitor,0,90_0_2,1,18.031666666666666,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
0,none,183,30, The machine dispensed none of the,quantifier,blue,some,4,target,1,90_0_2,2,18.031666666666666,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
90,none,183,30, The machine dispensed none of the blue ones.,color,orange,some,4,competitor,0,90_0_2,1,18.031666666666666,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
0,none,183,30, The machine dispensed none of the blue ones.,color,blue,some,4,target,1,90_0_2,2,18.031666666666666,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
60,some,183,31, The machine dispensed some of the,quantifier,orange,some,4,competitor,0,25_60_1,1,18.031666666666666,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
25,some,183,31, The machine dispensed some of the,quantifier,blue,some,4,target,1,25_60_1,2,18.031666666666666,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
60,some,183,31, The machine dispensed some of the blue ones.,color,orange,some,4,competitor,0,25_60_1,1,18.031666666666666,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
25,some,183,31, The machine dispensed some of the blue ones.,color,blue,some,4,target,1,25_60_1,2,18.031666666666666,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
90,some,183,32, The machine dispensed some of the,quantifier,blue,some,4,competitor,0,60_90_1,1,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,some,183,32, The machine dispensed some of the,quantifier,orange,some,4,target,1,60_90_1,2,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,some,183,32, The machine dispensed some of the orange ones.,color,blue,some,4,competitor,0,60_90_1,1,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,some,183,32, The machine dispensed some of the orange ones.,color,orange,some,4,target,1,60_90_1,2,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,most,183,33, The machine dispensed most of the,quantifier,orange,some,4,competitor,0,60_90_2,1,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
90,most,183,33, The machine dispensed most of the,quantifier,blue,some,4,target,1,60_90_2,2,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
60,most,183,33, The machine dispensed most of the blue ones.,color,orange,some,4,competitor,0,60_90_2,1,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
90,most,183,33, The machine dispensed most of the blue ones.,color,blue,some,4,target,1,60_90_2,2,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
75,most,183,34, The machine dispensed most of the,quantifier,orange,some,4,target,0,75_100_1,1,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
100,most,183,34, The machine dispensed most of the,quantifier,blue,some,4,competitor,1,75_100_1,2,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
75,most,183,34, The machine dispensed most of the orange ones.,color,orange,some,4,target,1,75_100_1,1,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
100,most,183,34, The machine dispensed most of the orange ones.,color,blue,some,4,competitor,0,75_100_1,2,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
75,all,183,35, The machine dispensed all of the,quantifier,orange,some,4,competitor,0,75_100_2,1,18.031666666666666,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
100,all,183,35, The machine dispensed all of the,quantifier,blue,some,4,target,1,75_100_2,2,18.031666666666666,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
75,all,183,35, The machine dispensed all of the blue ones.,color,orange,some,4,competitor,0,75_100_2,1,18.031666666666666,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
100,all,183,35, The machine dispensed all of the blue ones.,color,blue,some,4,target,1,75_100_2,2,18.031666666666666,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
0,most,183,36, The machine dispensed most of the,quantifier,blue,some,4,competitor,0,90_0_1,1,18.031666666666666,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,most,183,36, The machine dispensed most of the,quantifier,orange,some,4,target,1,90_0_1,2,18.031666666666666,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
0,most,183,36, The machine dispensed most of the orange ones.,color,blue,some,4,competitor,0,90_0_1,1,18.031666666666666,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,most,183,36, The machine dispensed most of the orange ones.,color,orange,some,4,target,1,90_0_1,2,18.031666666666666,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
0,none,183,37, The machine dispensed none of the,quantifier,blue,some,5,target,1,90_0_2,1,18.031666666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,none,183,37, The machine dispensed none of the,quantifier,orange,some,5,competitor,0,90_0_2,2,18.031666666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
0,none,183,37, The machine dispensed none of the blue ones.,color,blue,some,5,target,1,90_0_2,1,18.031666666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,none,183,37, The machine dispensed none of the blue ones.,color,orange,some,5,competitor,0,90_0_2,2,18.031666666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,most,183,38, The machine dispensed most of the,quantifier,blue,some,5,competitor,0,60_90_2,1,18.031666666666666,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,most,183,38, The machine dispensed most of the,quantifier,orange,some,5,target,1,60_90_2,2,18.031666666666666,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,most,183,38, The machine dispensed most of the orange ones.,color,blue,some,5,competitor,0,60_90_2,1,18.031666666666666,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,most,183,38, The machine dispensed most of the orange ones.,color,orange,some,5,target,1,60_90_2,2,18.031666666666666,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
0,most,183,39, The machine dispensed most of the,quantifier,blue,some,5,competitor,0,90_0_1,1,18.031666666666666,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,most,183,39, The machine dispensed most of the,quantifier,orange,some,5,target,1,90_0_1,2,18.031666666666666,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
0,most,183,39, The machine dispensed most of the orange ones.,color,blue,some,5,competitor,0,90_0_1,1,18.031666666666666,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,most,183,39, The machine dispensed most of the orange ones.,color,orange,some,5,target,1,90_0_1,2,18.031666666666666,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,some,183,40, The machine dispensed some of the,quantifier,blue,some,5,target,1,60_90_1,1,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,some,183,40, The machine dispensed some of the,quantifier,orange,some,5,competitor,0,60_90_1,2,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,some,183,40, The machine dispensed some of the blue ones.,color,blue,some,5,target,1,60_90_1,1,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,some,183,40, The machine dispensed some of the blue ones.,color,orange,some,5,competitor,0,60_90_1,2,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,some,183,41, The machine dispensed some of the,quantifier,orange,some,5,target,1,25_60_2,1,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
25,some,183,41, The machine dispensed some of the,quantifier,blue,some,5,competitor,0,25_60_2,2,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
60,some,183,41, The machine dispensed some of the orange ones.,color,orange,some,5,target,1,25_60_2,1,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
25,some,183,41, The machine dispensed some of the orange ones.,color,blue,some,5,competitor,0,25_60_2,2,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
100,all,183,42, The machine dispensed all of the,quantifier,orange,some,5,target,1,75_100_2,1,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
75,all,183,42, The machine dispensed all of the,quantifier,blue,some,5,competitor,0,75_100_2,2,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
100,all,183,42, The machine dispensed all of the orange ones.,color,orange,some,5,target,1,75_100_2,1,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
75,all,183,42, The machine dispensed all of the orange ones.,color,blue,some,5,competitor,0,75_100_2,2,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
60,some,183,43, The machine dispensed some of the,quantifier,orange,some,5,competitor,0,25_60_1,1,18.031666666666666,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
25,some,183,43, The machine dispensed some of the,quantifier,blue,some,5,target,1,25_60_1,2,18.031666666666666,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
60,some,183,43, The machine dispensed some of the blue ones.,color,orange,some,5,competitor,0,25_60_1,1,18.031666666666666,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
25,some,183,43, The machine dispensed some of the blue ones.,color,blue,some,5,target,1,25_60_1,2,18.031666666666666,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
75,most,183,44, The machine dispensed most of the,quantifier,blue,some,5,target,1,75_100_1,1,18.031666666666666,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
100,most,183,44, The machine dispensed most of the,quantifier,orange,some,5,competitor,0,75_100_1,2,18.031666666666666,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
75,most,183,44, The machine dispensed most of the blue ones.,color,blue,some,5,target,1,75_100_1,1,18.031666666666666,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
100,most,183,44, The machine dispensed most of the blue ones.,color,orange,some,5,competitor,0,75_100_1,2,18.031666666666666,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,some,183,45, The machine dispensed some of the,quantifier,orange,some,6,competitor,0,60_90_1,1,18.031666666666666,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
60,some,183,45, The machine dispensed some of the,quantifier,blue,some,6,target,1,60_90_1,2,18.031666666666666,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
90,some,183,45, The machine dispensed some of the blue ones.,color,orange,some,6,competitor,0,60_90_1,1,18.031666666666666,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
60,some,183,45, The machine dispensed some of the blue ones.,color,blue,some,6,target,1,60_90_1,2,18.031666666666666,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
25,some,183,46, The machine dispensed some of the,quantifier,blue,some,6,target,0,25_60_1,1,18.031666666666666,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,some,183,46, The machine dispensed some of the,quantifier,orange,some,6,competitor,1,25_60_1,2,18.031666666666666,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
25,some,183,46, The machine dispensed some of the blue ones.,color,blue,some,6,target,0,25_60_1,1,18.031666666666666,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,some,183,46, The machine dispensed some of the blue ones.,color,orange,some,6,competitor,1,25_60_1,2,18.031666666666666,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
75,most,183,47, The machine dispensed most of the,quantifier,orange,some,6,target,1,75_100_1,1,18.031666666666666,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
100,most,183,47, The machine dispensed most of the,quantifier,blue,some,6,competitor,0,75_100_1,2,18.031666666666666,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
75,most,183,47, The machine dispensed most of the orange ones.,color,orange,some,6,target,1,75_100_1,1,18.031666666666666,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
100,most,183,47, The machine dispensed most of the orange ones.,color,blue,some,6,competitor,0,75_100_1,2,18.031666666666666,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
60,some,183,48, The machine dispensed some of the,quantifier,blue,some,6,target,1,25_60_2,1,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
25,some,183,48, The machine dispensed some of the,quantifier,orange,some,6,competitor,0,25_60_2,2,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,some,183,48, The machine dispensed some of the blue ones.,color,blue,some,6,target,1,25_60_2,1,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
25,some,183,48, The machine dispensed some of the blue ones.,color,orange,some,6,competitor,0,25_60_2,2,18.031666666666666,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
0,none,183,49, The machine dispensed none of the,quantifier,orange,some,6,target,1,90_0_2,1,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
90,none,183,49, The machine dispensed none of the,quantifier,blue,some,6,competitor,0,90_0_2,2,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
0,none,183,49, The machine dispensed none of the orange ones.,color,orange,some,6,target,1,90_0_2,1,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
90,none,183,49, The machine dispensed none of the orange ones.,color,blue,some,6,competitor,0,90_0_2,2,18.031666666666666,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
90,most,183,50, The machine dispensed most of the,quantifier,orange,some,6,target,1,90_0_1,1,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
0,most,183,50, The machine dispensed most of the,quantifier,blue,some,6,competitor,0,90_0_1,2,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
90,most,183,50, The machine dispensed most of the orange ones.,color,orange,some,6,target,1,90_0_1,1,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
0,most,183,50, The machine dispensed most of the orange ones.,color,blue,some,6,competitor,0,90_0_1,2,18.031666666666666,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
60,most,183,51, The machine dispensed most of the,quantifier,blue,some,6,competitor,0,60_90_2,1,18.031666666666666,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,most,183,51, The machine dispensed most of the,quantifier,orange,some,6,target,1,60_90_2,2,18.031666666666666,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
60,most,183,51, The machine dispensed most of the orange ones.,color,blue,some,6,competitor,0,60_90_2,1,18.031666666666666,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,most,183,51, The machine dispensed most of the orange ones.,color,orange,some,6,target,1,60_90_2,2,18.031666666666666,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
75,all,183,52, The machine dispensed all of the,quantifier,orange,some,6,competitor,0,75_100_2,1,18.031666666666666,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
100,all,183,52, The machine dispensed all of the,quantifier,blue,some,6,target,1,75_100_2,2,18.031666666666666,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
75,all,183,52, The machine dispensed all of the blue ones.,color,orange,some,6,competitor,0,75_100_2,1,18.031666666666666,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
100,all,183,52, The machine dispensed all of the blue ones.,color,blue,some,6,target,1,75_100_2,2,18.031666666666666,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",2
0,none,183,53, The machine dispensed none of the,quantifier,blue,some,7,target,1,90_0_2,1,18.031666666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,none,183,53, The machine dispensed none of the,quantifier,orange,some,7,competitor,0,90_0_2,2,18.031666666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
0,none,183,53, The machine dispensed none of the blue ones.,color,blue,some,7,target,1,90_0_2,1,18.031666666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
90,none,183,53, The machine dispensed none of the blue ones.,color,orange,some,7,competitor,0,90_0_2,2,18.031666666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
25,some,183,54, The machine dispensed some of the,quantifier,blue,some,7,target,0,25_60_1,1,18.031666666666666,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
